"","X","age","waa","maa","naa","baa","ssb","faa","M","catch","Fmulti"
"86",86,1,145.225279633468,0.0225130252707858,7.80432051175906,1133.38462866942,25.5159167867548,0.0386333825245075,0.4,35.165680969021,1.2
"87",87,2,233.880242538642,0.0849665626965223,5.03314033099686,1177.15208134457,100.018566122905,0.100706763688808,0.4,92.3310192326845,1.2
"88",88,3,316.418164006003,0.498401028056629,3.05059711202892,965.264337310205,481.088738061807,0.254725219065712,0.4,177.713298752723,1.2
"89",89,4,393.261109475833,1,1.58504393601448,623.336136844994,623.336136844994,0.294180340311189,0.4,130.065318474811,1.2
"90",90,5,464.802022591926,1,0.791703589038818,367.98542947853,367.98542947853,0.334478216705388,0.4,85.6507396194552,1.2
"91",91,6,531.406734555938,1,0.730088428328854,387.973907635313,387.973907635313,0.334478216705388,0.4,90.3031736585473,1.2
"92",92,0,49.999929782297,0,11.6444442790286,582.221396305298,0,0.0258428192232169,0.4,12.1610071243691,1.3
"93",93,1,148.012572471457,0.0226456952928265,7.60637233510347,1125.83873649439,25.4954009755126,0.0418528310682165,0.4,37.7820572223178,1.3
"94",94,2,239.262509756289,0.0894502704801928,4.889712606358,1169.92491018418,104.65009965749,0.109098993996208,0.4,99.0021566631844,1.3
"95",95,3,324.216356791033,0.518883943120816,2.93889757358121,952.838664288507,494.412683283992,0.275952320654522,0.4,188.126225456271,1.3
"96",96,4,403.308533079052,1,1.49493423424429,602.919733062722,602.919733062722,0.318695368670455,0.4,134.712809117448,1.3
"97",97,5,476.943483917908,1,0.728612562003052,347.507013748088,347.507013748088,0.362351401430837,0.4,86.4817259315041,1.3
"98",98,6,545.497748568508,1,0.637283422328345,347.636672080146,347.636672080146,0.362351401430837,0.4,86.5139931258171,1.3
"99",99,0,49.999929782297,0,11.3723638134214,568.617392129806,0,0.0278307283942336,0.4,12.7778111667479,1.4
"100",100,1,150.674104199819,0.0227754810825348,7.41389140192604,1117.08144561994,25.4420673323676,0.0450722796119255,0.4,40.3074111622966,1.4
"101",101,2,244.401932057042,0.0940696431819442,4.75065820208042,1161.07004313109,109.221444666586,0.117491224303609,0.4,105.376027915045,1.4
