"","R","SSB","SPR","YPR","B","SY","SPR0","pSPR","Fmulti","Scenario"
"168",5.53512797765288e-05,0.00671683763432832,121.349274333789,117.166860394996,0.0278558463416684,0.00699971537402111,671.004205498092,0.180847263458969,6.6,"B"
"169",5.84434591259918e-05,0.00709207185365347,121.349282874658,117.166860394996,0.0296649109305037,0.0074917358924641,671.004205498092,0.180847276187455,6.7,"B"
"170",4.37274116351134e-05,0.00530628826649825,121.349242227666,117.166860394996,0.0223845707909141,0.00568117590340569,671.004205498092,0.180847215611097,6.8,"B"
"171",7.26684363220308e-05,0.00881826549049044,121.349322165296,117.166860394996,0.0375145296805794,0.00956785195973841,671.004205498092,0.180847334742437,6.9,"B"
"172",5.37961390771676e-05,0.00652812220789618,121.349270038356,117.166860394996,0.0280049099189396,0.00717712877591911,671.004205498092,0.180847257057469,7,"B"
"173",6.15898575128402e-05,0.00747388557678998,121.349291565285,117.166860394996,0.0323291156102002,0.00832508796172197,671.004205498092,0.180847289139128,7.1,"B"
"174",6.40653511990999e-05,0.00777428541994073,121.349298402815,117.166860394996,0.0339064219381191,0.00877269248564664,671.004205498092,0.180847299329125,7.2,"B"
"175",3.63021077477377e-05,0.00440523252192356,121.349221718347,117.166860394996,0.019370362121926,0.00503526974237638,671.004205498092,0.180847185045985,7.3,"B"
"176",6.15338228571906e-05,0.00746708580150004,121.349291410512,117.166860394996,0.0331010261949447,0.00864448729583434,671.004205498092,0.18084728890847,7.4,"B"
"177",4.91305054353325e-05,0.00596195033805405,121.349257151474,117.166860394996,0.0266424846335801,0.00698979744245806,671.004205498092,0.180847237852101,7.5,"B"
"178",6.59500577775514e-05,0.00800299358424887,121.34930360854,117.166860394996,0.0360504059882446,0.00950105797626841,671.004205498092,0.180847307087236,7.6,"B"
"179",6.04585148878624e-05,0.00733659776180648,121.349288440417,117.166860394996,0.0333119147498101,0.0088188861518696,671.004205498092,0.180847284482127,7.7,"B"
"180",5.92761216366665e-05,0.0071931149885288,121.349285174544,117.166860394996,0.032918917735035,0.00875372542358213,671.004205498092,0.180847279614985,7.8,"B"
"181",5.54225725406036e-05,0.00672548897042769,121.349274530706,117.166860394996,0.0310208075253431,0.00828543076862138,671.004205498092,0.180847263752435,7.9,"B"
"182",5.183739019431e-05,0.00629042918032057,121.349264628123,117.166860394996,0.0292407010446995,0.00784415664654686,671.004205498092,0.180847248994578,8,"B"
"183",4.68598780418124e-05,0.00568641109669301,121.349250879806,117.166860394996,0.0266380321663757,0.00717694161819231,671.004205498092,0.180847228505412,8.1,"B"
"184",5.49270240639003e-05,0.0066653544471037,121.349273161958,117.166860394996,0.0314645949411918,0.008513751409612,671.004205498092,0.180847261712585,8.2,"B"
"185",5.20931969280744e-05,0.00632147117615678,121.349265334683,117.166860394996,0.0300698455339553,0.00817099094534244,671.004205498092,0.180847250047567,8.3,"B"
"186",5.4742141381764e-05,0.0066429190400515,121.349272651296,117.166860394996,0.031839463830605,0.00868835502296628,671.004205498092,0.180847260951543,8.4,"B"
"187",5.75387245608689e-05,0.00698228281919717,121.349280375702,117.166860394996,0.0337192614760031,0.00923979007033878,671.004205498092,0.180847272463253,8.5,"B"
"188",3.11524461969953e-05,0.00378032465752198,121.34920749455,117.166860394996,0.0183934876099247,0.00506109745429855,671.004205498092,0.180847163848207,8.6,"B"
