"","Fmulti","Biomass","SSB","Rec","SPR0","SPS","Yield","Scenario"
"46",0.378038221885106,14414.3016285745,5718.69432968212,22.7369135016892,344.60485213824,1.37011182336879,637.680525171389,"A"
"47",0.363064522483062,14639.3416903343,5845.71763801167,22.9779153894291,344.60485213824,1.35454731575309,625.304848797611,"A"
"48",0.348344445086817,14862.3908087113,5972.79474158794,23.213498697165,344.60485213824,1.33932013943961,612.305944298318,"A"
"49",0.333882438410758,15083.4578588279,6099.87431529633,23.4438441368128,344.60485213824,1.32443096771017,598.715561944206,"A"
"50",0.319679619029528,15302.5617453734,6226.91654665671,23.669124472881,344.60485213824,1.30987706003512,584.561592112312,"A"
"51",0.305707378724917,15519.8762759743,6354.02700703735,23.8895049546107,344.60485213824,1.29562548497537,569.828915969008,"A"
"52",0.291963554092921,15735.4396373212,6481.18853476315,24.1051437202235,344.60485213824,1.28167070637179,554.53739374512,"A"
"53",0.278489646909086,15949.0390360392,6608.15348573548,24.3161921753523,344.60485213824,1.26805132889853,538.77413573363,"A"
"54",0.265214953249309,16161.0864120441,6735.25463419661,24.5227953475606,344.60485213824,1.25469261724066,522.455370101775,"A"
"55",0.252170477950161,16371.423497068,6862.29869839423,24.7250922186927,344.60485213824,1.24162283261157,505.651240020739,"A"
"56",0.239307705427787,16580.3550892356,6989.5238732393,24.9232160366573,344.60485213824,1.22879059187493,488.304049329862,"A"
"57",0.226705347591266,16787.4165926483,7116.45511699864,25.1172946081129,344.60485213824,1.21627150768736,470.567003117984,"A"
"58",0.214288461044801,16993.0745718906,7243.48453093936,25.3074505734064,344.60485213824,1.20398824979799,452.335743398925,"A"
"59",0.202057665296805,17197.3421995596,7370.58464331289,25.4938016650078,344.60485213824,1.19193906295917,433.629686529974,"A"
"60",0.190007000128166,17400.2728337067,7497.76689484473,25.6764609505855,344.60485213824,1.180115780259,414.456256235583,"A"
"61",0.178175029278593,17601.6168733463,7624.76114088909,25.8555370617763,344.60485213824,1.16855378961934,394.907146571125,"A"
"62",0.16650141079753,17801.7870708126,7751.91705177161,26.0311344096234,344.60485213824,1.15719184871423,374.887613060201,"A"
"63",0.155016629862933,18000.583313791,7879.01323140156,26.2033533875793,344.60485213824,1.1460575651358,354.474116150771,"A"
"64",0.143704549389388,18198.1227586997,8006.12599204404,26.3722905629038,344.60485213824,1.13513318414015,333.65322062292,"A"
"65",0.132559465504573,18394.4521155467,8133.2670669417,26.5380388572235,344.60485213824,1.12441124595594,312.430553065366,"A"
"66",0.121593929438035,18589.4808685088,8260.32058033288,26.7006877169617,344.60485213824,1.11390187017682,290.850275361553,"A"
"67",0.110798698357625,18783.2762687184,8387.31956897665,26.8603232742962,344.60485213824,1.10359425966805,268.911116517399,"A"
"68",0.100145778034703,18976.0560968972,8514.4397696259,27.0170284992533,344.60485213824,1.09345997659325,246.567721926353,"A"
"69",0.0896800485300005,19167.4685806723,8641.32258503241,27.1708833435022,344.60485213824,1.08353994945993,223.937951672814,"A"
"70",0.0793180175591771,19358.1811605614,8768.56902071021,27.3219648763738,344.60485213824,1.07375349890174,200.84521517347,"A"
"71",0.0691378981894343,19547.5638569538,8895.56017296208,27.4703474135889,344.60485213824,1.06417300592479,177.487137870886,"A"
"72",0.0590845688135557,19736.0673967608,9022.69537038681,27.6161026391497,344.60485213824,1.0547450153125,153.748146092288,"A"
"73",0.049179426311693,19923.513386627,9149.78220802714,27.7592997208125,344.60485213824,1.0454882048842,129.694625465926,"A"
"74",0.0394137392734729,20109.97320085,9276.86443619388,27.9000054195335,344.60485213824,1.03639298691736,105.319956183356,"A"
"75",0.0297852989817354,20295.4632895241,9403.93479971432,28.0382841932516,344.60485213824,1.02745595162133,80.6330577527254,"A"
"76",0.0202873400062307,20480.0412229702,9531.02566826373,28.1741982953466,344.60485213824,1.01866952997621,55.6303081655112,"A"
"77",0.0109223841956036,20663.6807555594,9658.09088350772,28.3078078680896,344.60485213824,1.01003480526348,30.3323489275033,"A"
"78",0.00169343556155996,20846.3476127111,9785.07724475398,28.4391710313787,344.60485213824,1.00155329212721,4.76196570423344,"A"
"79",0,20957.151398609,9844.78994859541,28.5683439670377,0,1,0,"A"
"80",0,21050.3431605714,9888.56752618742,28.695380998932,0,1,0,"A"
"81",0,21142.0066111182,9931.62716723464,28.8203346691431,0,1,0,"A"
"82",0,21232.1790401163,9973.98638895118,28.9432558104262,0,1,0,"A"
